age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class,cluster
53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,>50K,0.5253817,0.0,39
47,Self-emp-not-inc,Bachelors,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,60,Thailand,<=50K,0.9851361999999999,1.0,29
24,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.9994066999999999,1.0,30
30,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,>50K,0.6469246,0.0,13
42,Private,HS-grad,Separated,Sales,Unmarried,White,Female,45,United-States,<=50K,0.9927503000000001,1.0,29
19,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K,0.99993086,1.0,34
37,Self-emp-not-inc,11th,Never-married,Farming-fishing,Own-child,White,Male,37,United-States,<=50K,0.98673546,1.0,19
26,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,99,United-States,<=50K,0.9303689,1.0,43
25,Local-gov,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,16,United-States,<=50K,0.99970263,1.0,24
52,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.4763629,1.0,49
50,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.87235785,1.0,33
40,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,?,>50K,0.42543656,0.0,45
32,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,40,United-States,<=50K,0.9975776,1.0,40
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.78301215,1.0,33
42,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K,0.89928377,1.0,7
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.6423265,1.0,10
47,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.7918583,1.0,49
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,0.20526035,0.0,13
27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,40,South,<=50K,0.81421024,1.0,25
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,0.7918404,1.0,36
47,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,<=50K,0.97991234,1.0,47
30,Private,Assoc-acdm,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K,0.99585164,1.0,34
54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,>50K,0.6013151999999999,0.0,13
56,Local-gov,Prof-school,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K,0.25090389999999996,0.0,8
69,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,24,United-States,<=50K,0.98465997,1.0,3
30,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,0.8512329,0.0,2
36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Canada,>50K,0.5876889,0.0,39
42,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,0.90937304,1.0,43
45,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.28196459999999995,0.0,8
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,>50K,0.31283996,0.0,13
26,Private,11th,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.9951055,1.0,16
28,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,42,United-States,>50K,0.340321,0.0,35
31,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.41861385,0.0,27
32,Private,5th-6th,Separated,Farming-fishing,Other-relative,White,Male,60,Mexico,<=50K,0.9996437,1.0,47
51,Private,HS-grad,Never-married,Exec-managerial,Other-relative,White,Female,40,United-States,<=50K,0.96098727,1.0,26
29,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,0.66747075,1.0,5
38,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,60,United-States,<=50K,0.8156739000000001,1.0,7
64,Private,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,10,United-States,<=50K,0.97552866,1.0,3
26,State-gov,Some-college,Never-married,Protective-serv,Own-child,White,Male,40,United-States,<=50K,0.99517244,1.0,30
68,Private,5th-6th,Married-spouse-absent,Sales,Not-in-family,White,Male,22,United-States,<=50K,0.98837006,1.0,4
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K,0.76404744,1.0,10
29,Private,Some-college,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K,0.9977155000000001,1.0,44
51,?,1st-4th,Separated,?,Unmarried,White,Female,40,Mexico,<=50K,0.99995697,1.0,23
21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0.9993735,1.0,24
26,?,10th,Separated,?,Other-relative,White,Female,40,Puerto-Rico,<=50K,0.9999348,1.0,23
33,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Other-relative,Black,Male,40,?,<=50K,0.92711145,1.0,11
26,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.9962037,1.0,40
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.6807922,1.0,5
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K,0.719946,1.0,10
29,Local-gov,HS-grad,Never-married,Protective-serv,Unmarried,White,Male,45,United-States,<=50K,0.97203255,1.0,15
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,27,United-States,<=50K,0.99967337,1.0,16
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,0.61915773,1.0,25
45,Private,9th,Separated,Other-service,Unmarried,Other,Female,40,Trinadad&Tobago,<=50K,0.9999237,1.0,29
20,Private,HS-grad,Married-civ-spouse,Sales,Own-child,Black,Male,32,United-States,<=50K,0.98958415,1.0,11
40,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,48,United-States,<=50K,0.98305017,1.0,20
43,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,0.11418199,0.0,45
52,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.7955684000000001,1.0,35
46,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,24,United-States,<=50K,0.9927060999999999,1.0,9
24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.89250386,1.0,5
20,Private,9th,Never-married,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K,0.9900781999999999,1.0,4
38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,<=50K,0.3779592,1.0,43
44,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,45,Mexico,<=50K,0.88501513,1.0,37
24,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.9844163,1.0,37
32,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,75,United-States,>50K,0.15097107,0.0,8
49,Private,7th-8th,Never-married,Other-service,Other-relative,White,Male,35,United-States,<=50K,0.99941945,1.0,19
36,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.8318964,1.0,0
31,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Male,45,United-States,<=50K,0.95933485,1.0,22
46,?,5th-6th,Married-civ-spouse,?,Husband,White,Male,40,Mexico,<=50K,0.9800325000000001,1.0,1
46,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.90822226,1.0,9
46,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,70,United-States,>50K,0.24336363,0.0,35
29,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Other,Female,40,Columbia,<=50K,0.9999814,1.0,26
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.75607127,1.0,10
44,?,7th-8th,Married-civ-spouse,?,Husband,White,Male,25,United-States,<=50K,0.98803127,1.0,1
28,?,Some-college,Never-married,?,Own-child,Black,Female,40,United-States,<=50K,0.9999200999999999,1.0,21
28,Self-emp-not-inc,Bachelors,Never-married,Protective-serv,Own-child,White,Male,40,United-States,<=50K,0.91469944,1.0,32
48,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.9875495999999999,1.0,29
52,Private,11th,Divorced,Machine-op-inspct,Not-in-family,Black,Female,20,United-States,<=50K,0.9977221,1.0,42
19,Private,HS-grad,Never-married,Farming-fishing,Other-relative,White,Male,35,United-States,<=50K,0.9997888,1.0,40
31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.47138917,0.0,12
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0.11543795,0.0,14
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.75607127,1.0,10
22,?,Some-college,Never-married,?,Own-child,White,Male,2,United-States,<=50K,0.99989605,1.0,38
46,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,>50K,0.5378615,0.0,28
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,>50K,0.771465,0.0,12
50,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K,0.24515088,0.0,28
38,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,84,Portugal,<=50K,0.927218,1.0,47
40,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,35,United-States,<=50K,0.6856326,1.0,36
58,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,Other,Male,40,Mexico,<=50K,0.9835992,1.0,31
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.76973283,0.0,28
26,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,35,United-States,<=50K,0.99297607,1.0,7
17,?,12th,Never-married,?,Own-child,White,Female,40,United-States,<=50K,0.99993277,1.0,21
49,Private,10th,Divorced,Other-service,Not-in-family,White,Male,48,United-States,<=50K,0.9934608,1.0,31
39,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,38,United-States,>50K,0.14312273,0.0,13
46,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,>50K,0.3790088,0.0,27
26,Private,HS-grad,Separated,Sales,Unmarried,Black,Female,37,United-States,<=50K,0.9996841999999999,1.0,34
40,Federal-gov,Masters,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.90154445,1.0,0
53,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.12417851,0.0,8
60,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0.61045575,1.0,43
28,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K,0.9654638000000001,1.0,36
22,?,Some-college,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,12,Thailand,<=50K,0.9999628,1.0,21
31,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,55,United-States,<=50K,0.8618442,1.0,5
45,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K,0.80539286,0.0,18
34,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Male,40,Mexico,<=50K,0.9535439,1.0,15
27,State-gov,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,40,Scotland,<=50K,0.99681455,1.0,4
40,Private,Some-college,Divorced,Transport-moving,Not-in-family,Black,Female,40,United-States,<=50K,0.98078686,1.0,42
68,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,32,United-States,<=50K,0.9900448000000001,1.0,3
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.5102924,1.0,10
55,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,20,United-States,<=50K,0.50339174,1.0,5
43,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.22472845,0.0,14
23,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,27,United-States,<=50K,0.99575055,1.0,7
48,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.8937106,1.0,5
42,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,30,United-States,<=50K,0.8092206000000001,1.0,49
51,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K,0.7650127,0.0,18
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,55,United-States,<=50K,0.67457473,1.0,5
34,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,0.60270756,0.0,39
31,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,>50K,0.62648827,0.0,28
71,?,7th-8th,Divorced,?,Unmarried,White,Male,45,United-States,<=50K,0.99002296,1.0,23
17,Private,10th,Never-married,Other-service,Own-child,White,Male,8,United-States,<=50K,0.99994993,1.0,19
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,0.5114489000000001,0.0,13
26,Private,12th,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,40,Dominican-Republic,<=50K,0.9999565999999999,1.0,25
17,Private,11th,Never-married,Sales,Own-child,White,Female,15,United-States,<=50K,0.99973077,1.0,44
34,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,United-States,>50K,0.59408957,0.0,27
46,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.8790563,0.0,28
33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,?,<=50K,0.9535556999999999,1.0,36
41,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.17809536,0.0,48
59,Private,10th,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,40,India,<=50K,0.9892825000000001,1.0,4
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.666183,0.0,12
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0.7333502,1.0,36
45,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.7452932,1.0,31
27,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,0.997825,1.0,26
31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,0.3502834,1.0,17
32,Private,HS-grad,Divorced,Tech-support,Unmarried,White,Female,38,United-States,<=50K,0.9831941999999999,1.0,6
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.8060602,1.0,10
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.30175219999999997,0.0,14
36,Private,Assoc-acdm,Never-married,Exec-managerial,Unmarried,White,Male,50,United-States,<=50K,0.87167317,1.0,15
39,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.55945235,0.0,46
23,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.9923496999999999,1.0,40
44,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,0.71266115,0.0,2
37,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.68709105,1.0,33
36,Private,7th-8th,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,40,Puerto-Rico,<=50K,0.99990106,1.0,29
45,Private,11th,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,40,South,<=50K,0.99831593,1.0,29
43,Federal-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,>50K,0.8049779,0.0,2
49,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,>50K,0.38734528,0.0,18
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,0.78301215,0.0,2
26,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,Male,40,United-States,<=50K,0.99973816,1.0,11
34,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,0.11715352,0.0,45
51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,0.35511014,0.0,39
24,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.99102014,1.0,0
67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.66805434,1.0,43
40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,0.60727865,0.0,2
32,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K,0.7853776,0.0,13
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,16,United-States,<=50K,0.9997788000000001,1.0,16
39,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,15,United-States,>50K,0.8669155999999999,0.0,13
33,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.91746587,1.0,10
48,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,60,United-States,<=50K,0.83959275,1.0,22
21,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,30,United-States,<=50K,0.9975357,1.0,16
68,Self-emp-inc,Assoc-voc,Widowed,Sales,Not-in-family,White,Female,50,United-States,>50K,0.73137206,0.0,3
24,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K,0.9958009,1.0,11
24,Private,11th,Never-married,Farming-fishing,Unmarried,White,Male,40,United-States,<=50K,0.9970540999999999,1.0,15
23,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,45,United-States,<=50K,0.98299235,1.0,37
40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,63,United-States,<=50K,0.6811978,1.0,5
48,Private,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K,0.6173236,0.0,18
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,0.6159001999999999,1.0,43
45,Federal-gov,Bachelors,Never-married,Protective-serv,Not-in-family,Black,Female,40,United-States,<=50K,0.8311706,1.0,37
