age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary,out,class
32,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.9907755,1.0
23,Private,Assoc-acdm,Never-married,Other-service,Not-in-family,White,Female,25,United-States,<=50K,0.995398,1.0
30,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,40,Mexico,<=50K,0.9935138,1.0
67,State-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,8,United-States,<=50K,0.954191,1.0
26,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Female,32,United-States,<=50K,0.99670345,1.0
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,<=50K,0.7411797,1.0
27,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,0.9126844,1.0
29,Without-pay,Some-college,Married-civ-spouse,Farming-fishing,Own-child,White,Male,65,United-States,<=50K,0.9995277,1.0
38,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.16209793,0.0
17,Private,9th,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K,0.9998777,1.0
48,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.18667144,0.0
52,Private,Some-college,Widowed,Other-service,Unmarried,Black,Female,40,?,<=50K,0.99846137,1.0
28,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,0.37764257,1.0
18,Private,Some-college,Never-married,Sales,Own-child,White,Male,15,United-States,<=50K,0.99943095,1.0
28,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,30,United-States,<=50K,0.97874,1.0
34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.7210673,1.0
62,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.52748495,0.0
46,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K,0.9690103,1.0
30,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.99659353,1.0
20,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,0.998486,1.0
29,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,0.9525939,1.0
55,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,25,United-States,<=50K,0.6454035,1.0
20,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,24,United-States,<=50K,0.9974771,1.0
54,Private,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,0.7491983,1.0
27,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,30,United-States,<=50K,0.99613,1.0
43,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,55,United-States,<=50K,0.8580357,1.0
17,?,10th,Never-married,?,Own-child,White,Male,40,United-States,<=50K,0.9998362,1.0
48,State-gov,Masters,Divorced,Protective-serv,Not-in-family,White,Male,72,United-States,<=50K,0.8278403,1.0
34,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,0.9573971,1.0
66,?,9th,Married-civ-spouse,?,Husband,Black,Male,40,United-States,<=50K,0.9600884,1.0
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.91922766,1.0
43,?,Some-college,Separated,?,Not-in-family,Black,Male,40,United-States,<=50K,0.9979054,1.0
37,Private,Assoc-voc,Divorced,Sales,Unmarried,White,Female,40,United-States,<=50K,0.97380644,1.0
56,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.38133967,0.0
58,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7493453,0.0
54,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,40,Jamaica,<=50K,0.48112893,1.0
45,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,41,United-States,<=50K,0.8605448,1.0
29,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.9084892,1.0
26,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0.61097294,1.0
43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,>50K,0.7465029,0.0
33,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.9413962,1.0
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,42,United-States,<=50K,0.8891743,1.0
25,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,30,United-States,<=50K,0.9882125,1.0
25,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.89364177,1.0
69,?,Prof-school,Divorced,?,Not-in-family,White,Male,5,United-States,<=50K,0.94843954,1.0
37,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.6461092,1.0
20,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,25,United-States,<=50K,0.9946603,1.0
39,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,24,United-States,>50K,0.21673708,0.0
17,Private,10th,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K,0.9999238,1.0
27,Local-gov,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,0.99931276,1.0
26,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Female,40,United-States,<=50K,0.9998004,1.0
55,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K,0.96110755,1.0
39,Private,11th,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K,0.7136997,1.0
41,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.9944536,1.0
34,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,<=50K,0.94410086,1.0
51,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.22863778,0.0
67,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,12,?,<=50K,0.32662645,1.0
40,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0.9809549,1.0
58,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.48885706,1.0
23,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,0.99698716,1.0
45,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.25503606,0.0
51,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.22465043,0.0
43,State-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K,0.9337237,1.0
25,State-gov,Bachelors,Never-married,Other-service,Not-in-family,White,Female,50,United-States,<=50K,0.99501306,1.0
36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.48581052,1.0
58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.48986655,1.0
33,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.990159,1.0
60,Local-gov,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.78102833,1.0
24,Private,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,40,South,<=50K,0.9974189,1.0
45,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,46,United-States,<=50K,0.90607995,1.0
49,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.98736924,1.0
19,Private,12th,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.99929535,1.0
34,State-gov,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,38,Philippines,<=50K,0.9983512,1.0
42,State-gov,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0.9760558,1.0
25,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,50,United-States,<=50K,0.999671,1.0
73,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,15,United-States,<=50K,0.9270145,1.0
59,Self-emp-not-inc,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,15,El-Salvador,<=50K,0.9889309,1.0
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.85237575,1.0
19,Private,11th,Never-married,Other-service,Other-relative,White,Male,30,United-States,<=50K,0.99939,1.0
31,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.97863734,1.0
58,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,48,United-States,<=50K,0.7931516,1.0
21,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,13,?,<=50K,0.9986847,1.0
47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.6843711,0.0
30,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,40,United-States,>50K,0.8663944,0.0
41,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,China,<=50K,0.98114324,1.0
59,?,10th,Divorced,?,Not-in-family,White,Female,40,England,<=50K,0.9977344,1.0
43,Private,Some-college,Separated,Transport-moving,Unmarried,White,Male,51,United-States,>50K,0.68882674,0.0
48,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.98787373,1.0
44,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.23104273,0.0
44,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0.98828083,1.0
24,Private,Bachelors,Never-married,Exec-managerial,Own-child,Black,Female,40,United-States,<=50K,0.9958313,1.0
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,43,United-States,<=50K,0.8507703,1.0
50,Private,HS-grad,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,10,United-States,<=50K,0.9974247,1.0
33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.73844653,0.0
23,Local-gov,Bachelors,Never-married,Prof-specialty,Other-relative,White,Female,50,United-States,<=50K,0.96784836,1.0
30,?,HS-grad,Never-married,?,Own-child,White,Male,40,United-States,<=50K,0.9994241,1.0
46,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.92361456,1.0
21,State-gov,Some-college,Never-married,Tech-support,Own-child,White,Male,10,United-States,<=50K,0.99941075,1.0
52,Private,9th,Separated,Other-service,Not-in-family,Black,Female,30,United-States,<=50K,0.99701357,1.0
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,0.87351817,1.0
27,State-gov,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,12,United-States,<=50K,0.99516547,1.0
28,Private,11th,Never-married,Machine-op-inspct,Unmarried,White,Female,40,Nicaragua,<=50K,0.99994135,1.0
50,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,0.17421408,0.0
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K,0.8909734,1.0
61,Self-emp-not-inc,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,<=50K,0.897041,1.0
32,Private,7th-8th,Separated,Sales,Unmarried,White,Female,35,United-States,<=50K,0.9994117,1.0
30,Federal-gov,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.97667706,1.0
51,Local-gov,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.96345454,1.0
40,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,>50K,0.6743994,0.0
36,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,70,United-States,<=50K,0.7977105,1.0
28,Private,Some-college,Divorced,Other-service,Other-relative,Black,Male,24,United-States,<=50K,0.99938834,1.0
49,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.37303287,0.0
61,Self-emp-not-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,<=50K,0.8586589,1.0
41,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.36985135,0.0
55,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,30,United-States,<=50K,0.9936597,1.0
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,<=50K,0.22673081,1.0
21,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.99770194,1.0
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,>50K,0.74102044,0.0
49,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,37,United-States,>50K,0.06520787,0.0
59,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.9262407,1.0
41,Private,Some-college,Separated,Sales,Not-in-family,White,Male,80,United-States,>50K,0.35130087,0.0
59,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.47718468,1.0
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,25,United-States,<=50K,0.99975675,1.0
42,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0.99051243,1.0
41,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,60,United-States,<=50K,0.91231936,1.0
45,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.16683383,0.0
36,Private,HS-grad,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,40,?,<=50K,0.99734795,1.0
42,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,United-States,>50K,0.17658095,0.0
25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.5121929,1.0
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.65576,0.0
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,0.7215578,0.0
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.72875977,1.0
34,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7971257,0.0
22,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.95621854,1.0
44,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,50,United-States,>50K,0.7708536,0.0
53,Self-emp-inc,Some-college,Widowed,Sales,Unmarried,White,Female,40,United-States,<=50K,0.8664913,1.0
22,Private,Assoc-acdm,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,?,>50K,0.9798258,0.0
27,Private,9th,Married-civ-spouse,Protective-serv,Husband,White,Male,40,Guatemala,<=50K,0.99423885,1.0
60,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,25,United-States,<=50K,0.99622357,1.0
46,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.2718364,0.0
56,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.060327392,0.0
36,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,>50K,0.79256535,0.0
56,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,32,United-States,<=50K,0.99143434,1.0
35,?,Some-college,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K,0.7191259,0.0
29,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,<=50K,0.19794826,1.0
19,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,39,United-States,<=50K,0.99985385,1.0
38,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.90838414,1.0
40,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.39288533,0.0
52,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0.14786214,0.0
22,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,0.65622455,1.0
32,State-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Female,25,United-States,<=50K,0.99833053,1.0
27,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,0.9796774,1.0
25,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,40,Guatemala,<=50K,0.9768122,1.0
36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Other,Male,40,Iran,>50K,0.49074668,0.0
22,Private,12th,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0.99985385,1.0
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0.82593286,1.0
37,Private,Bachelors,Separated,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K,0.9835677,1.0
22,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,54,United-States,<=50K,0.99159724,1.0
29,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,0.6008009,0.0
42,Private,Preschool,Never-married,Handlers-cleaners,Not-in-family,White,Male,25,United-States,<=50K,0.99999225,1.0
45,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Female,38,United-States,<=50K,0.9366722,1.0
33,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,0.96985495,1.0
39,Private,Some-college,Separated,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,0.9689112,1.0
27,Private,12th,Never-married,Machine-op-inspct,Not-in-family,White,Male,45,United-States,<=50K,0.99489105,1.0
53,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K,0.20335117,0.0
30,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.97739273,1.0
52,Self-emp-not-inc,Some-college,Widowed,Craft-repair,Not-in-family,Black,Male,35,United-States,<=50K,0.98135895,1.0
43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,0.18783927,0.0
47,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,35,United-States,>50K,0.8195028,0.0
61,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,India,<=50K,0.95949054,1.0
39,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,Black,Male,40,Dominican-Republic,<=50K,0.9870926,1.0
47,Private,Some-college,Divorced,Sales,Unmarried,White,Male,50,United-States,<=50K,0.8102432,1.0
19,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,<=50K,0.9642183,1.0
