age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,class,out
46,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Black,Male,30,United-States,0,0.0061898218
37,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,30,United-States,0,0.0009616434
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,0,0.1678657
37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,60,Cuba,1,0.80403215
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1,0.7622342
25,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States,0,0.14324538
38,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,42,United-States,0,0.054647148
34,Local-gov,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,10,United-States,0,0.0012099573
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1,0.4287557
46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1,0.6917629
20,Private,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,White,Male,30,Guatemala,0,0.007787434
47,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,38,United-States,1,0.51102126
46,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1,0.8976749
34,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,40,United-States,0,0.08821202
61,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.38563794
55,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,37,United-States,0,0.07280342
36,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,35,United-States,0,0.022434035
28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,1,0.03192885
22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0,0.007137627
34,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,35,United-States,0,0.0022079863
33,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0,0.017259277
27,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,32,United-States,0,0.0010365641
43,Federal-gov,Masters,14,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,12,United-States,0,0.20943305
55,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.23357211
39,Self-emp-not-inc,10th,6,Married-spouse-absent,Other-service,Not-in-family,White,Female,15,United-States,0,0.0016842514
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,33,El-Salvador,0,9.252386E-05
38,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,0,0.0070113903
30,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.037144016
21,Private,11th,7,Never-married,Other-service,Own-child,White,Male,42,El-Salvador,0,0.00032926473
60,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,0,0.46733844
43,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0,0.030767685
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1,0.33895382
23,Private,Some-college,10,Never-married,Other-service,Unmarried,White,Female,48,El-Salvador,0,0.00040562215
57,Local-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,1,0.56304127
25,Local-gov,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,40,United-States,0,0.0012039928
38,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,32,United-States,0,0.0021071415
22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,0,0.09084296
23,Private,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,40,Mexico,0,0.0026110215
61,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,44,United-States,0,0.14898644
28,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,46,United-States,0,0.08278259
17,?,11th,7,Never-married,?,Own-child,White,Female,10,United-States,0,5.53644E-05
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,25,United-States,0,0.00039784427
49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,0.80555123
37,Private,12th,8,Divorced,Craft-repair,Own-child,White,Male,35,United-States,0,0.017364986
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,Dominican-Republic,0,2.037047E-05
38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0,0.51597965
34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,46,United-States,1,0.6700974
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,40,Peru,0,7.591975E-06
27,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,1,0.27141818
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,84,United-States,1,0.7794742
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,25,United-States,0,7.827851E-05
20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,35,United-States,0,0.0017550279
49,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,65,United-States,1,0.6754778
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.3167373
40,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0,0.72005755
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,Haiti,0,0.27419406
37,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,0,0.43081626
57,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,30,United-States,0,0.2794334
56,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Female,30,United-States,0,0.0009812391
41,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,80,United-States,0,0.40761498
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,60,South,0,0.3039778
33,Private,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,50,United-States,0,0.018308766
29,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,0,0.35143593
28,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.6922854
35,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,0,0.15142427
36,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,0,0.056043684
45,Private,Doctorate,16,Divorced,Prof-specialty,Unmarried,Black,Female,35,United-States,1,0.50498295
30,Self-emp-not-inc,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0,0.057483062
35,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,60,United-States,0,0.33626682
27,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,0.19851017
22,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,40,Yugoslavia,0,0.048614316
24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,0,0.00031890217
47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1,0.7894716
47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.6135091
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,15,United-States,0,0.00025380187
18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,30,United-States,0,0.00191408
31,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,47,United-States,1,0.21999536
43,Self-emp-not-inc,Masters,14,Divorced,Other-service,Unmarried,White,Female,30,United-States,0,0.041751523
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,40,United-States,0,0.04290087
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.23318893
30,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,50,United-States,0,0.1443899
22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,0,0.005340659
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,85,United-States,0,0.2590812
36,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1,0.88714474
20,State-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States,0,0.018198721
61,?,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,20,Mexico,0,0.010263578
27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0,0.15510513
59,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1,0.68057585
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.4414002
43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0,0.37051967
35,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,60,United-States,0,0.1098707
40,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,1,0.70281833
20,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,35,United-States,0,0.011551467
47,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0.9007842
40,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,50,United-States,0,0.2153373
20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0,0.0010655056
75,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,13,United-States,0,0.22701783
25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0,0.0050058314
47,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.60114807
29,Self-emp-not-inc,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,40,United-States,1,0.19335008
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0,0.22275884
45,State-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.10029405
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,50,United-States,0,0.000806003
46,Private,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.039399177
41,State-gov,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,38,United-States,0,0.01055256
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.58210295
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,20,United-States,0,0.00021930943
39,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.05148515
37,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,0,0.0014189037
34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,?,0,0.058968235
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.011578421
18,?,HS-grad,9,Never-married,?,Own-child,Asian-Pac-Islander,Female,38,United-States,0,0.00039693073
52,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.52467114
42,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,40,United-States,0,0.45992586
22,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,35,Mexico,0,0.0067108264
66,State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,55,United-States,0,0.12698776
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,0,0.41264978
40,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,1,0.20125984
21,Private,HS-grad,9,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,38,United-States,0,0.003594738
51,Local-gov,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Male,52,United-States,0,0.12075711
34,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.12056364
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.13157658
43,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.027334394
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1,0.8163553
42,Local-gov,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,40,United-States,0,0.06695057
41,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,30,United-States,0,0.06466332
21,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,40,United-States,0,0.00072910433
64,Local-gov,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,10,United-States,0,0.038017947
24,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.013002316
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,10,United-States,0,9.162051E-05
29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0,0.30830294
44,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,60,United-States,0,0.20489654
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,0,0.6784918
33,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1,0.5907705
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.31346285
41,Private,10th,6,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,40,United-States,0,0.006871967
42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,1,0.7766653
51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,United-States,1,0.6621539
32,Private,11th,7,Never-married,Other-service,Unmarried,Black,Female,40,Jamaica,0,0.003506548
37,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0,0.026705267
18,Private,11th,7,Never-married,Sales,Own-child,White,Female,25,United-States,0,0.000602562
24,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,35,United-States,0,0.0018049096
29,?,Some-college,10,Divorced,?,Unmarried,White,Female,40,United-States,0,0.007330384
45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.3921465
52,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1,0.85940224
35,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0,0.010911257
46,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,0,0.09864888
63,Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Male,50,United-States,1,0.7065766
32,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,1,0.6149883
24,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,15,United-States,0,0.0003175121
72,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,32,Canada,0,0.4817004
35,?,Some-college,10,Never-married,?,Unmarried,White,Male,10,United-States,0,0.003293588
29,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.032428984
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1,0.82563543
70,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,32,United-States,0,0.10295569
65,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,48,United-States,1,0.6086706
36,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,30,United-States,0,0.0065364586
53,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,30,United-States,1,0.119143136
49,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0,0.13249409
60,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.82958144
18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,0.00073788094
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,35,Italy,0,0.0006734793
42,Private,10th,6,Never-married,Transport-moving,Not-in-family,Black,Male,40,United-States,0,0.016933175
25,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,37,United-States,0,0.030693999
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.2260991
25,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,60,?,0,0.5184718
47,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1,0.61501265
