age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,class,out,cluster
45,Private,12th,8,Never-married,Other-service,Own-child,White,Male,10,Mexico,0,0.000158938,-1
47,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,0,0.20575741,28
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,35,United-States,0,0.000904742,-1
24,Private,Bachelors,13,Never-married,Transport-moving,Unmarried,Black,Female,40,United-States,0,0.004112243,-1
69,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,20,United-States,0,0.089552335,-1
40,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.33970642,-1
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.40163708,7
47,Self-emp-not-inc,Assoc-acdm,12,Never-married,Farming-fishing,Other-relative,White,Male,45,United-States,1,0.18029377,-1
31,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0,0.007672385,276
48,Private,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,42,United-States,0,0.08805115,-1
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,35,Haiti,1,0.6703959,-1
34,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0,0.04472212,265
48,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,0.5824835,120
28,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,1,0.59274936,-1
20,Private,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0,0.002387616,-1
39,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,1,0.693488,-1
40,Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,40,United-States,0,0.0634944,-1
28,Private,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,45,United-States,0,0.020655006,-1
20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,25,United-States,0,0.002336529,160
41,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Male,40,United-States,0,0.28092968,-1
49,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1,0.69395083,42
24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0,0.1291456,13
35,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,0.21500179,57
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,40,United-States,0,0.002497202,49
23,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,30,United-States,0,0.012340779,405
23,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0,0.014642518,346
42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,80,United-States,1,0.46574068,-1
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,64,United-States,1,0.6430399,120
32,Federal-gov,Assoc-voc,11,Never-married,Tech-support,Own-child,Black,Male,40,United-States,0,0.004343982,-1
54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,54,United-States,1,0.5489042,16
48,Private,Bachelors,13,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,Philippines,0,0.015115686,-1
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.70362204,61
48,State-gov,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.028975382,-1
22,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,40,El-Salvador,0,0.00182074,-1
42,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,1,0.7920764,10
31,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,China,0,0.50806206,-1
27,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,50,United-States,1,0.011030297,72
57,Private,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,32,United-States,1,0.5699325,-1
46,State-gov,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,42,United-States,0,0.052180957,-1
44,Federal-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.49192062,-1
42,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1,0.63270605,141
24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0,0.11523832,188
38,Private,1st-4th,2,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,Mexico,0,0.002821302,-1
29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,52,Yugoslavia,1,0.5638121,-1
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,0,0.47250706,7
33,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0,0.012465992,114
61,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,4,United-States,0,0.07889488,28
49,Local-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.51285344,-1
51,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.5759642,-1
42,Private,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,35,United-States,0,0.002146942,-1
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0,0.000404051,83
29,?,HS-grad,9,Divorced,?,Not-in-family,White,Male,40,United-States,0,0.019004101,-1
54,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0,0.33223477,193
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,30,United-States,0,0.004501381,252
52,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.22569431,264
28,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1,0.78482485,281
23,Private,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Male,40,United-States,0,0.002869863,-1
43,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,80,United-States,1,0.6905698,29
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1,0.56982183,80
51,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,0,0.3057338,-1
29,?,HS-grad,9,Married-spouse-absent,?,Unmarried,Black,Female,42,Haiti,0,0.000142404,-1
23,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,40,United-States,0,0.00237108,-1
73,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,0,0.21432407,303
47,Self-emp-not-inc,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,55,United-States,0,0.14231054,-1
61,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,37,United-States,0,0.24604644,46
26,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Black,Female,40,United-States,0,0.015992068,-1
40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1,0.21784294,39
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,47,United-States,0,0.5027366,243
39,Private,10th,6,Divorced,Other-service,Unmarried,Black,Female,40,United-States,0,0.000945,-1
33,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.0797252,-1
35,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,United-States,0,0.055168558,250
42,Private,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,40,United-States,0,0.038675677,-1
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,0,0.53248596,80
33,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0,0.010240692,291
47,Private,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Male,20,United-States,0,0.000950582,-1
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0,0.7282498,3
26,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,0,0.006322232,339
42,State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,0,0.011475886,-1
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0,0.6458048,61
29,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,?,0,0.02985469,-1
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,20,United-States,0,0.000161509,341
33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0,0.30450365,182
36,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,44,United-States,0,0.25009632,-1
33,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,48,United-States,1,0.18748796,221
40,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.003810372,-1
57,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1,0.6774792,-1
40,Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,45,United-States,0,0.07788798,-1
36,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,0,0.58328587,198
45,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,1,0.10956716,-1
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0,0.87947303,3
24,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0,0.012139905,-1
30,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.006396289,-1
28,?,HS-grad,9,Never-married,?,Own-child,Black,Male,40,United-States,0,0.00014205,-1
46,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0,0.5905708,-1
36,Private,HS-grad,9,Separated,Sales,Unmarried,Black,Female,40,United-States,0,0.001956134,-1
48,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,0,0.13408524,327
36,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0,0.006766466,195
48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1,0.32559845,18
21,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,9,United-States,0,0.000296184,-1
18,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.003533542,53
38,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,1,0.30577,187
66,?,11th,7,Widowed,?,Not-in-family,Black,Female,40,United-States,0,0.004997635,-1
36,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,55,United-States,1,0.7090307,-1
38,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,40,United-States,0,0.024221594,-1
55,Self-emp-not-inc,Prof-school,15,Widowed,Prof-specialty,Not-in-family,White,Male,55,United-States,1,0.83166844,-1
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1,0.19956252,7
22,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0,0.01471864,-1
29,Private,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,40,United-States,0,0.000696606,-1
40,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,0,0.020507874,-1
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,20,United-States,0,0.000453159,50
49,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0,0.02521018,69
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,1,0.73669124,251
28,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,1,0.25905895,188
26,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0,0.10246795,221
33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,41,United-States,0,0.012306842,53
72,?,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,40,United-States,1,0.6834243,-1
59,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,40,Iran,0,0.7750546,-1
37,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.19950297,260
56,?,10th,6,Divorced,?,Not-in-family,White,Female,40,United-States,0,0.002845801,-1
27,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.026743378,202
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Philippines,1,0.8786542,-1
49,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,80,United-States,0,0.3661282,-1
30,Private,HS-grad,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,40,United-States,0,0.122825235,-1
28,Private,9th,5,Married-civ-spouse,Protective-serv,Wife,Black,Female,40,United-States,0,0.04115575,-1
25,State-gov,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,40,United-States,0,0.012818094,-1
18,Private,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0,0.000411121,-1
25,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,26,United-States,0,0.000355722,-1
36,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0,0.003900419,8
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1,0.33053437,13
20,?,12th,8,Never-married,?,Not-in-family,Other,Male,40,United-States,0,0.000645855,-1
25,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0,0.040622678,54
26,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0,0.03777089,97
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,20,United-States,1,0.8135326,-1
48,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1,0.78772175,209
39,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0,0.2043848,39
30,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0,0.40368235,235
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0,0.3111454,7
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.33207613,89
49,Private,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0,0.8504257,-1
34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0,0.56542605,235
28,Private,HS-grad,9,Never-married,Other-service,Other-relative,Other,Male,48,Mexico,0,0.000960164,-1
28,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0,0.054513805,-1
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1,0.4385962,80
26,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.19659975,48
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,1,0.45467174,161
66,?,9th,5,Married-civ-spouse,?,Husband,White,Male,40,United-States,0,0.091415346,-1
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,53,United-States,0,0.39242765,154
45,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,30,United-States,1,0.830531,-1
29,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,0,0.024747662,240
74,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,16,United-States,0,0.010905059,-1
61,Local-gov,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,0,0.065375485,-1
27,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,22,United-States,0,0.001677824,49
53,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1,0.786987,241
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,40,United-States,0,0.20158054,-1
41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.42170677,80
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0,0.7836736,61
43,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0,0.35215807,29
26,?,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,40,United-States,1,0.5322646,-1
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,25,Philippines,0,0.026478838,-1
65,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,20,United-States,0,0.02096849,226
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0,0.8423087,45
31,Local-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,40,?,0,0.04850466,-1
50,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0,0.015102638,200
52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1,0.5684169,29
18,Self-emp-inc,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,60,United-States,0,0.004553837,-1
26,Private,7th-8th,4,Never-married,Other-service,Unmarried,Other,Female,30,?,0,9.26E-05,-1
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0,0.43945494,7
63,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0,0.38388047,-1
