age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,country,out,class,cluster
56,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,0.6850279,1,124
28,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.28244528,0,-1
27,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,34,United-States,0.35963964,0,60
42,Private,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,?,0.39117712,0,-1
34,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0.0914227,0,59
19,Private,11th,Never-married,Sales,Own-child,White,Male,30,United-States,0.0014291179,0,-1
68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.32143652,1,-1
28,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,0.6380362,1,61
81,?,Some-college,Widowed,?,Unmarried,White,Female,4,United-States,0.005310915,0,-1
22,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0.005792555,0,-1
58,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0.040421054,0,-1
31,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,25,United-States,0.0051077767,0,-1
17,Local-gov,11th,Never-married,Protective-serv,Own-child,White,Male,30,United-States,0.0070744148,0,-1
25,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,50,United-States,0.026315005,1,-1
23,Private,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,23,United-States,0.0008432877,0,-1
25,Private,12th,Never-married,Other-service,Other-relative,White,Male,40,United-States,0.00045710933,0,-1
47,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0.06461814,0,16
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,60,United-States,0.84984064,1,123
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.35397542,0,4
46,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.634561,1,-1
38,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,United-States,0.06590369,0,-1
23,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,30,United-States,0.00033254657,0,129
34,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,35,United-States,0.11635571,0,-1
33,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0.021380538,1,-1
38,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,20,United-States,0.0067031775,0,-1
52,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.37027952,0,-1
50,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,33,United-States,0.047015764,0,134
38,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,45,United-States,0.22642131,1,-1
35,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0.29032227,0,-1
67,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,0.7045998,1,-1
60,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.35046867,1,85
44,Private,HS-grad,Never-married,Sales,Other-relative,White,Female,15,United-States,0.003522513,0,-1
38,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,Own-child,White,Male,50,United-States,0.04757119,0,-1
29,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.31758294,1,-1
65,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0.8261159,1,61
33,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0.030077334,0,-1
29,?,HS-grad,Never-married,?,Not-in-family,White,Male,40,United-States,0.005434175,0,-1
18,Private,11th,Never-married,Sales,Own-child,White,Female,30,United-States,0.0005384966,0,32
43,Private,Prof-school,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,0.5962524,0,-1
42,Private,Assoc-voc,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,40,United-States,0.03190544,0,-1
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.34056446,0,9
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,30,United-States,0.06744987,0,17
36,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,0.028532993,0,-1
41,State-gov,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0.26372516,1,-1
30,Private,Some-college,Never-married,Other-service,Own-child,White,Female,40,United-States,0.0021278975,0,20
21,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,35,United-States,0.0006041405,0,104
33,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,0.16833313,1,-1
19,?,Some-college,Never-married,?,Own-child,White,Male,15,United-States,5.856512E-05,0,11
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,3.8652885E-05,0,48
35,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0.044624627,0,56
43,Private,HS-grad,Divorced,Tech-support,Unmarried,Black,Female,35,United-States,0.020327026,0,-1
45,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,24,United-States,0.06788434,0,-1
25,Private,Bachelors,Never-married,Exec-managerial,Own-child,Black,Male,50,United-States,0.013330528,0,-1
39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.50368243,0,-1
26,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0.0010664389,0,5
60,Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,10,United-States,0.39937475,0,-1
52,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,0.8911495,1,-1
22,Private,12th,Never-married,Transport-moving,Unmarried,White,Male,30,United-States,0.0034529916,0,-1
23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,40,United-States,0.0010270968,0,20
46,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,0.31117818,0,-1
34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,0.44571057,0,-1
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0.72114074,1,41
38,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0.041836668,0,-1
56,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,United-States,0.621239,0,-1
55,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0.05471589,0,-1
40,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0.7249797,1,-1
23,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.008913633,0,-1
39,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,0.0909099,0,-1
24,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,30,United-States,0.27969128,0,-1
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.27155095,1,-1
47,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Cuba,0.8917909,1,-1
25,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States,0.04874161,0,-1
34,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,0.8815971,1,18
18,Private,11th,Never-married,Sales,Own-child,Black,Female,20,United-States,9.310624E-05,0,-1
19,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,28,United-States,0.0009192073,0,-1
32,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,0.09725084,0,-1
49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.41474867,1,52
40,?,7th-8th,Separated,?,Not-in-family,White,Female,8,United-States,0.00014891755,0,-1
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,0.47962692,0,4
71,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.87997746,1,-1
59,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,40,United-States,0.05753664,0,-1
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0.8036752,1,123
25,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0.09542032,0,95
32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Ireland,0.36854815,0,-1
17,Private,11th,Never-married,Handlers-cleaners,Not-in-family,Black,Female,15,United-States,0.00015240474,0,-1
57,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,0.94595355,1,107
17,Self-emp-not-inc,12th,Never-married,Handlers-cleaners,Own-child,White,Male,15,United-States,0.0013803901,0,-1
27,Private,Bachelors,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,40,Philippines,0.0068027684,0,-1
41,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0.5571411,0,-1
62,?,Doctorate,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,40,United-States,0.83263963,1,-1
19,Private,11th,Never-married,Sales,Not-in-family,White,Female,25,United-States,0.0021713958,0,-1
41,Private,5th-6th,Divorced,Other-service,Unmarried,White,Female,40,Puerto-Rico,0.0033123484,0,-1
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,0.38117167,1,-1
30,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0.016061489,0,16
37,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.45350564,1,-1
18,Private,11th,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,0.0003631813,0,-1
40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0.57394636,1,-1
38,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,Cuba,0.8728576,1,-1
24,Private,HS-grad,Never-married,Sales,Other-relative,White,Male,40,United-States,0.004138112,0,-1
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0.27496758,0,4
48,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.3745766,0,-1
51,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.7500292,1,72
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.39600983,0,4
43,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0.04081185,0,84
34,Private,Prof-school,Never-married,Exec-managerial,Own-child,White,Male,50,United-States,0.06866109,0,-1
41,Private,Assoc-voc,Separated,Craft-repair,Not-in-family,White,Male,30,United-States,0.12176595,0,-1
51,Self-emp-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,60,United-States,0.85990924,1,-1
25,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0.0032140133,0,3
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,50,United-States,0.0012123546,0,104
61,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0.6959966,0,-1
35,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,70,United-States,0.23090035,0,-1
42,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,0.08441821,0,-1
26,Local-gov,HS-grad,Never-married,Other-service,Other-relative,White,Male,16,United-States,0.0018312695,0,-1
46,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,50,United-States,0.17722681,0,59
39,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0.046958506,1,-1
18,?,10th,Never-married,?,Own-child,White,Male,40,United-States,4.783572E-05,0,-1
29,Private,Some-college,Never-married,Sales,Own-child,Black,Male,80,United-States,0.007115093,0,-1
39,Private,Some-college,Married-spouse-absent,Craft-repair,Unmarried,White,Male,40,United-States,0.18803596,1,-1
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.38711554,1,33
40,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0.43654257,1,127
43,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.31355542,1,-1
32,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0.0127385305,0,-1
31,Private,10th,Divorced,Sales,Other-relative,White,Female,40,United-States,0.0025896365,0,-1
19,?,Some-college,Never-married,?,Own-child,White,Male,35,United-States,0.00017934489,0,11
44,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0.54045236,1,-1
46,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0.7973558,1,-1
53,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0.7109278,1,-1
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.82333285,0,21
41,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0.04033834,0,-1
35,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Male,40,United-States,0.018066429,0,-1
48,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0.77344817,0,8
28,State-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0.81915855,0,-1
44,Private,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,32,United-States,0.24835803,0,-1
20,?,Some-college,Never-married,?,Own-child,White,Female,40,United-States,0.00028667308,0,97
51,Local-gov,Prof-school,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,0.31373677,0,-1
28,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,50,United-States,0.037318837,0,-1
36,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,60,United-States,0.2329799,0,-1
28,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,0.05626548,0,59
21,Private,Some-college,Never-married,Sales,Own-child,White,Male,40,United-States,0.0015658314,0,25
34,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,30,United-States,0.1571649,0,-1
36,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.28437987,0,-1
25,?,Assoc-acdm,Never-married,?,Own-child,White,Female,80,United-States,0.0028863912,0,-1
31,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,43,United-States,0.07084021,0,-1
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,0.23496234,0,37
49,Local-gov,11th,Divorced,Handlers-cleaners,Unmarried,White,Male,40,United-States,0.061665546,0,-1
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.29945254,0,4
64,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,China,0.8583255,1,-1
54,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.77595276,1,100
27,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,55,South,0.14027189,0,-1
18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,20,United-States,0.00020918703,0,20
68,Private,9th,Married-civ-spouse,Craft-repair,Husband,Black,Male,44,United-States,0.19167188,0,-1
64,Private,Doctorate,Widowed,Prof-specialty,Not-in-family,White,Male,80,United-States,0.8753525,1,-1
36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,United-States,0.09316728,0,-1
21,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,24,United-States,0.00010647435,0,-1
22,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,30,United-States,0.0020565072,0,126
61,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0.7691822,0,34
24,Private,Some-college,Never-married,Sales,Own-child,White,Male,10,Greece,0.00027408544,0,-1
49,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0.68203616,1,-1
25,Private,Some-college,Separated,Priv-house-serv,Other-relative,White,Female,30,El-Salvador,1.4446579E-06,0,-1
66,?,HS-grad,Married-civ-spouse,?,Husband,Black,Male,40,United-States,0.19423686,0,-1
29,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,0.088825576,0,-1
22,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,40,United-States,0.00027805162,0,-1
57,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,40,United-States,0.41112864,0,-1
41,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0.16199666,0,46
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.15643542,1,33
20,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,35,United-States,0.0011221573,0,-1
47,Private,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0.66695607,1,-1
22,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,55,United-States,0.021492522,0,-1
59,Self-emp-inc,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Male,50,United-States,0.40946764,1,-1
42,State-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,40,United-States,0.5591698,1,-1
